login;client;account_id;first_deposit_id
6077895;90363;2904685385;22423644
6077976;9856;2906466560;17315590
6078084;73760;2908549912;18923325
6078144;28993;2910402324;17954869
6078189;25116;2910495793;16864521
6078702;24761;2922727082;18948200
6079038;73710;2926714994;17046431
6079296;1911;2931321476;17285863
6079308;32871;2931563610;16961509
6079407;64324;2931812389;17405540
6079545;15617;2933763483;19089198
6079551;71665;2933807403;22270551
6079638;35403;2935374573;19226713
6079872;82589;2937870085;16860120
6079938;96824;2937894141;16654705
6079965;37856;2937941609;17294933
6080058;49670;2938486239;16709105
6080097;25818;2938557851;17757117
6080148;78455;2938786553;17041108
6080208;13580;2939452905;17266829
6080235;45746;2939542454;21004705
6080250;55838;2939549575;17741568
6080352;95452;2940198422;16798887
6080355;42822;2940198819;16796843
6080367;53236;2940287539;21555651
6080493;72555;2941759279;19339071
6080535;9961;2941917060;20786516
6080559;95372;2941758416;18217277
6080565;832;2941766422;17987151
6080622;47814;2941978455;17883282
6080628;15145;2941996404;21087200
6080718;97839;2943581792;16731030
6080919;69734;2945778680;16656631
6080943;38311;2945803436;21050589
6081009;33761;2946592087;20842884
6081018;55174;2947554145;17315762
6081138;24052;2948605801;20776080
6081393;25365;2950976470;16973791
6081477;12146;2951919107;17539136
6081636;49868;2954196998;17095971
6081699;76538;2955044909;16827201
6081765;85603;2956124825;20802332
6081768;35399;2956130891;19129432
6081798;58809;2956304056;18758559
6081816;55224;2956393281;21528016
6081843;2240;2957281071;16647723
6081909;35770;2957780653;16654900
6082029;34307;2958718855;17728339
6082305;99967;2961037406;16632267
6082461;23682;2962355052;17605893
6082482;45976;2962590047;16744129
6082644;95487;2963789179;19224816
6082674;35802;2963726471;16964418
6082893;35342;2966743780;16672719
6083109;78980;2968528363;16632586
6083127;60312;2968818032;19239545
6083229;98203;2970595122;17085730
6083337;5691;2973132664;16992214
6083364;50911;2973228253;17040925
6083466;55055;2976304595;18632897
6083469;19474;2976306101;16624783
6083523;3367;2976674777;21339425
6083541;17983;2976724744;16893167
6083595;47726;2977510323;20983234
6083643;52010;2978216053;21616219
6083652;75075;2978456073;22521988
6083709;93898;2980070216;16636775
6083721;24591;2980102576;17564368
6083724;82719;2980108060;16832424
6083730;43365;2980146403;17971621
6083790;37485;2981283136;17701622
6083796;79008;2981311804;16653841
6083862;22298;2982074614;16652759
6083898;29809;2982344083;17440754
6083904;55731;2982350142;17134980
6083925;82124;2982471168;16652722
6083967;85484;2983068601;16779962
6083988;85912;2983256587;16694500
6083997;63749;2983292206;16654481
6084015;60319;2983748208;16654679
6084030;98020;2983922622;16627304
6084063;56542;2984412541;17651840
6084111;78715;2985150998;16704609
6084129;32428;2985524558;16677409
6084132;30576;2985606917;16626976
6084147;29302;2985653885;18725437
6084162;34066;2985696027;16624760
6084165;97633;2985698146;16626943
6084177;65213;2985729596;18109769
6084180;8736;2985790348;16624764
6084183;25060;2985803039;16625931
6084189;76440;2985812785;16626426
6084201;18705;2986008174;16640108
6084210;16856;2986062935;18837772
6084216;99029;2986074680;16647105
6084225;69725;2986096281;16628623
6084228;34008;2986101176;16629423
6084249;77322;2986124963;16768707
6084252;48867;2986133269;16635704
6084261;26477;2986139895;16631605
6084264;91739;2986154716;17270700
6084270;2597;2986179914;16639409
6084294;25693;2986289213;16637436
6084300;89600;2986351480;16640666
6084303;66689;2986357627;16936337
6084315;47707;2987087737;16652703
6084336;948;2987225597;16777831
6084342;15821;2987226277;16645162
6084345;32305;2987264035;16648184
6084378;4802;2987461989;16651257
6084381;61887;2987463811;16653472
6084390;15588;2987677009;19442858
6084396;43329;2988045477;16652698
6084399;22295;2988089093;16652705
6084402;29406;#N/A;16652709
6084405;95107;2988300016;16664459
6084417;36288;2988564499;16652747
6084420;79352;2988565487;17819254
6084423;62363;2988607195;16652749
6084429;36049;2988701669;16676597
6084441;74872;2988882596;16724273
6084456;63749;2989072231;16655448
6084459;66048;2989117630;16655608
6084465;18912;2989124721;17423638
6084471;65315;2989146794;16860755
6084486;81795;2989170867;16861558
6084492;45612;2989228061;16673768
6084498;52436;2989325305;16674906
6084510;1932;2989416016;17115640
6084516;51525;2989418129;16755943
6084519;71786;2989420861;16698871
6084525;68432;2989442452;16667451
6084528;90402;2989445936;16667657
6084531;32536;2989463415;16685805
6084534;25767;2989465655;16688684
6084540;89817;2989874284;16675735
6084543;89817;2989889748;16676523
6084555;21630;2990040962;16674884
6084558;8369;2990083269;16675494
6084561;59303;2990102314;16674215
6084564;22918;2990134753;16688871
6084570;81046;2990157529;16825691
6084573;71055;2990176605;16676250
6084576;6006;2990248952;16680126
6084579;79120;2990249470;16678761
6084609;6258;2990307607;16697263
6084612;97839;2990308197;16684049
6084618;51149;2990368271;19099146
6084624;9070;2990434376;16755945
6084630;95354;2990503054;16755977
6084633;93345;2990505100;16736667
6084639;81159;2990846366;16697432
6084645;8736;2991001584;16694716
6084648;86548;2991089142;16697434
6084651;49512;2991092408;16717014
6084678;26258;2991237905;16755960
6084699;97179;2991297262;16707048
6084702;91565;#N/A;16932470
6084714;15357;2991333305;16827179
6084726;6986;2991397510;16727581
6084729;51597;2991397511;16727871
6084732;44662;2992030767;17066882
6084735;21952;2992056796;16797756
6084738;89453;2992088068;16726267
6084741;50775;2992095568;16755981
6084747;56464;2992105676;16757244
6084753;66671;2992141542;17085053
6084759;25601;2992156853;16727178
6084762;23486;2992157191;16772597
6084771;45612;2992812736;16741322
6084774;42757;2992905014;16878898
6084777;20017;2992950707;16972409
6084780;9604;2992968084;16743628
6084783;17199;2992968593;16780197
6084804;2597;2993105668;16744056
6084813;71055;2993799641;16777291
6084822;48399;2993939641;16755937
6084837;73632;2994027102;16959060
6084843;92495;2994353440;16776657
6084846;15756;2994386210;16755969
6084855;61646;2994485085;17187018
6084858;69685;2994647307;16761439
6084867;47047;2994701745;19174757
6084873;67704;2994716185;16777160
6084876;6868;2994719511;16777156
6084879;99281;2994736902;16763761
6084882;84783;2994745253;16797311
6084885;80899;2994751731;16827514
6084921;83545;2995751220;16779730
6084924;33901;2995893409;16919886
6084927;18876;2995908310;16782472
6084942;17836;2996024748;16829106
6084948;36652;2996087412;16809505
6084972;41454;2996503371;16796081
6084975;58184;2996530030;17403689
6084978;66591;#N/A;16954328
6084981;78756;2996668299;16796652
6084987;40719;2996867280;16941126
6085005;97419;2996974564;17129914
6085014;6028;2997007922;16802990
6085050;10998;2997190228;16821580
6085059;42930;2997231745;16847091
6085080;40866;2998077530;16860774
6085083;9869;2998149661;16853803
6085089;32305;2998183455;16883886
6085092;85059;2998296543;17065948
6085101;24549;2998977673;16844604
6085104;48399;2998988764;16860753
6085110;66495;2999074176;16849601
6085125;99813;2999220683;16932406
6085131;92508;2999298450;16855822
6085134;65163;2999343736;16856530
6085137;58903;2999409022;16917328
6085146;29092;2999446687;16860764
6085161;28973;3000129930;16964076
6085164;77450;3000264029;16860750
6085179;57609;#N/A;17361319
6085194;7426;3000730373;16860794
6085200;61349;3000831094;16862327
6085206;17136;3000872292;16863389
6085212;24549;3000899957;16961522
6085218;26793;3000917251;16865523
6085239;99714;3001042865;16990165
6085245;74237;3001045116;16910008
6085248;67788;3001062168;16888922
6085257;70511;3001084065;17353968
6085281;73304;3001936168;16959052
6085284;37800;3001937681;16887664
6085293;26455;3002009321;17040998
6085296;19445;3002011267;16919935
6085299;11123;3002011293;18987749
6085305;72674;3002021154;17001287
6085308;70239;#N/A;17076678
6085311;7007;3002063430;16911338
6085314;62776;3002111543;16961859
6085326;33383;3002822636;16985285
6085329;37466;3002873456;16913832
6085332;40719;3002914324;17024426
6085335;91329;3002917713;16903634
6085341;59007;3002959984;17240547
6085359;88921;3003015529;16952262
6085368;31854;3003075551;16936514
6085371;24045;#N/A;17023465
6085377;61222;3003217895;17035480
6085410;21759;3003850400;16928457
6085431;40389;3004022902;16959062
6085437;40389;3004028038;16959063
6085440;64617;3004264276;17032806
6085449;1469;3004668557;16936020
6085452;42602;3004723724;17019423
6085473;12064;3004886197;16972833
6085479;39797;3004896409;17093561
6085488;79506;3004934856;16953371
6085500;22050;3005166247;21068296
6085503;8722;3005224426;16958234
6085512;81159;3005723677;16959024
6085536;26754;3006042455;17087797
6085539;90139;3006055777;17018713
6085542;26754;3006059656;22059585
6085545;25963;3006103766;16982410
6085554;88452;3006269042;16963147
6085560;70943;3006359457;16999968
6085563;30576;3006366049;16965615
6085596;72275;3006468576;16972893
6085605;72546;3006499760;17054982
6085617;32714;3006549907;17102511
6085632;46963;3006623228;17261152
6085644;91304;3007254347;16985984
6085647;73844;3007261358;18791306
6085650;74971;3007272559;16985465
6085653;17017;3007284230;17202025
6085656;45909;3007284847;17058994
6085659;2156;3007297388;17852219
6085677;50107;#N/A;17378960
6085689;49381;3007501519;16994238
6085701;89236;3007727798;17012200
6085710;5872;3008084606;16999558
6085722;11602;3008387071;17004486
6085725;69615;3008408658;22680847
6085731;92508;3008441675;17002199
6085743;71303;3008492371;17145462
6085767;29652;#N/A;17417781
6085779;97874;3008712179;17377964
6085797;62706;3009045163;18155079
6085803;31708;3009376006;17062742
6085818;79429;3009478348;17066951
6085836;17704;3009547285;17061408
6085848;33663;3009704145;17072620
6085878;23036;3010310163;17286141
6085884;42749;3010347691;17040475
6085890;39325;3010385043;17047489
6085893;65829;3010390023;17088058
6085896;7483;3010409935;17224656
6085899;10179;3010413657;17046055
6085905;68052;3010426450;17046067
6085911;39249;3010461511;17109271
6085914;23639;3010474188;17049719
6085917;63392;3010484822;17047336
6085938;71785;3010695032;17177203
6085953;98784;3011163140;17060445
6085956;25949;3011166116;17167786
6085986;16367;3011485842;17155031
6086016;59150;#N/A;17094023
6086022;43743;3011798528;17066888
6086028;25337;3011815288;17102484
6086031;97097;3011820956;17065650
6086037;19796;3011842096;17065947
6086058;58275;3011920764;17087528
6086061;77259;#N/A;17093770
6086067;42826;#N/A;17155854
6086073;35906;#N/A;17094098
6086100;86702;#N/A;19487168
6086112;55434;3012756167;17106549
6086115;48659;3012758327;19059915
6086118;62179;3012763231;17085766
6086121;90307;3012764943;17088055
6086133;2994;3012870335;17278041
6086136;52024;3012914250;17167192
6086160;51584;#N/A;17095874
6086163;18963;3013020465;17136337
6086169;88816;#N/A;17155896
6086181;62549;3013256428;17244533
6086193;2756;3013763328;17131908
6086199;72252;3013777719;17104522
6086205;39690;3013795928;17167596
6086214;51149;3013832179;17114863
6086241;59766;3014004040;17156008
6086244;81032;3014025024;17249711
6086256;88816;#N/A;19181251
6086274;82567;3014485678;20804348
6086277;31899;3014691308;18762491
6086280;87581;3014763198;18383916
6086298;94977;3014799909;17150476
6086343;43215;3014985367;17608324
6086346;51428;3014986511;17152359
6086349;93674;3014987063;17807332
6086355;74277;#N/A;17534283
6086358;58695;3014996050;17264852
6086361;35350;3014999129;17169101
6086394;7202;3015726266;17155801
6086418;37830;3015830507;17155861
6086424;32853;#N/A;17161551
6086427;6734;3015837196;17243601
6086439;55339;3015848927;17156896
6086442;8617;3015894960;17375694
6086457;83447;3016559637;17241428
6086460;10538;3016561481;20935750
6086502;40768;3017031571;17166364
6086508;25753;3017330475;17725604
6086511;87395;3017336906;17174757
6086514;83779;3017356963;17513847
6086520;63311;3017368342;17197519
6086532;62363;3017438780;17173650
6086568;70362;3017501949;17206091
6086649;77259;#N/A;21040718
6086664;30758;3018210023;17264789
6086667;98735;3018436969;17201424
6086673;1791;3018482222;17191993
6086691;60502;3018577995;17231072
6086706;33933;3018680017;18185488
6086709;46930;#N/A;17291009
6086724;16562;3019309046;17215173
6086736;88088;3019400268;17248640
6086763;45297;3020166901;17225985
6086781;26362;3020328375;21227699
6086790;19254;3020368265;17231619
6086799;89362;3020418815;17233092
6086802;89362;3020419009;17287486
6086817;70538;3020536322;17243479
6086832;26455;3021163362;17243538
6086847;13713;3021288296;17253324
6086853;77272;#N/A;17253146
6086868;56837;3021538167;17261147
6086871;34104;3021552186;17281122
6086874;41633;3021581119;17283278
6086886;99442;3021949324;17673895
6086898;38636;3021988996;17261166
6086910;74228;3022237092;17261190
6086919;8582;3022528794;17280798
6086931;50986;3022567623;17281220
6086934;6209;3022595977;17277105
6086970;5194;3022684286;17271616
6087000;49049;3022871321;17280952
6087018;53534;3022989706;17316462
6087030;80388;3023225438;17318635
6087033;98980;3023398791;17276213
6087039;62083;3023560194;17416597
6087057;1092;3023656382;17313410
6087069;5315;3023694538;17287009
6087102;46963;3023911095;17533820
6087105;48811;3024496286;17295873
6087114;46599;3024577792;21332924
6087117;91739;3024596188;17301505
6087126;53174;3024613558;19258115
6087135;53174;3024621487;18261269
6087150;91739;3024673154;17323454
6087159;87234;3024744972;17322012
6087171;67922;3024858295;17365489
6087195;12893;3025595916;17336806
6087198;62199;3025601396;17320456
6087219;74329;3025737941;17341009
6087225;44465;3026326068;17338965
6087228;66063;3026391927;17337924
6087249;22526;3026574487;17342137
6087252;14329;3026575415;22213098
6087255;85449;3026586469;17341262
6087270;1755;3026661383;17344256
6087279;91091;3026802332;17425371
6087321;65776;3027760425;17464869
6087327;75803;3027822755;17385381
6087345;99274;3027975184;17586012
6087351;38571;3027982261;17368745
6087357;96642;3028000623;17808860
6087390;50274;3028130656;18302290
6087393;34839;3028131226;17423547
6087414;3038;3028571539;17367689
6087417;58153;3028608519;17388492
6087426;40781;3028733835;17368000
6087459;71519;3028950895;17377196
6087483;58253;3029117851;17425998
6087504;93470;3029393091;17393631
6087510;60060;3029577116;17402227
6087516;70644;3029605342;17388304
6087519;5960;3029619422;17440725
6087522;91088;3029632771;18108292
6087525;11882;3029636147;17414361
6087528;11806;3029638419;17391646
6087540;79570;3029682966;17392755
6087549;38402;3029712530;17420872
6087552;67144;3029716251;17393402
6087558;72553;3029727438;17394785
6087564;47757;3029742900;17405783
6087573;40389;3029788966;17440764
6087594;64196;3030318503;17404573
6087600;43320;3030375733;17425760
6087609;18438;3030397420;17409985
6087612;26872;3030398187;17413142
6087621;43858;3030436660;17409816
6087636;5781;3030473738;17426045
6087639;78715;3030489859;17832997
6087672;96098;3031315229;17426910
6087675;11889;3031318236;17434895
6087681;74228;3031419095;17472901
6087702;68565;3031633969;17440758
6087705;50848;3031803600;17440238
6087708;82719;3032121295;17779879
6087732;7339;#N/A;19301314
6087756;35737;3032740123;18599698
6087759;17619;3032772711;17463172
6087783;2484;3032899120;17451289
6087786;2994;3032963779;17454494
6087798;66217;3033477813;18322351
6087801;89425;3033531582;17534382
6087810;86926;3033562542;17466063
6087822;90610;3033717645;17475961
6087843;85645;#N/A;17518731
6087846;36419;3034518681;18116606
6087852;69965;3034528632;17507317
6087867;13699;3034675462;17536001
6087882;39690;3035406749;17501610
6087894;62125;3035446204;17508761
6087906;94857;3035478237;17507725
6087918;91070;#N/A;17663167
6087921;8884;3035565755;17511814
6087933;8884;3036184063;17536739
6087939;31745;3036236995;17705498
6087972;91543;3037011942;17533806
6087975;60515;3037029812;17533812
6087990;70577;3037425469;17809277
6087996;45045;3037433979;18259724
6088008;25333;3037559814;17664450
6088011;42952;3037595413;17554923
6088014;39476;3037620366;17537918
6088020;13867;3037628480;17536939
6088086;94325;#N/A;17638596
6088098;8036;3038486693;17619448
6088122;86247;#N/A;17943650
6088131;97097;#N/A;17560892
6088152;94157;3038616743;19015435
6088158;46963;3038730843;17618090
6088164;5252;3038963353;17571097
6088176;24040;3039221731;17606147
6088188;65116;3039399779;19444336
6088200;67788;#N/A;21300011
6088212;44590;3039517582;17585397
6088224;22148;3040099201;17591332
6088227;83594;3040119801;17590354
6088239;41041;3040202650;17952317
6088299;39325;3041011840;17703794
6088308;75082;3041069625;17730860
6088329;95716;3041156333;18071012
6088341;19551;#N/A;17667628
6088350;93261;3041625135;17637468
6088353;85099;3041756805;17618307
6088398;18641;3042230577;17623187
6088404;66157;3042260623;17642391
6088407;13377;3042274161;19036330
6088446;18641;3043021118;20821794
6088455;74813;3043155274;17638939
6088461;42742;3043229038;18633613
6088512;4937;3043959571;17645702
6088515;22148;3044079634;17996361
6088521;77077;3044135692;17660234
6088545;94325;#N/A;17724449
6088569;77273;3044980720;17666585
6088596;66157;3045772635;18946339
6088611;63089;3045976363;17793392
6088626;42770;3046529362;17774583
6088635;2744;3046890474;17746804
6088653;43350;3047037803;17716237
6088656;81438;3047050132;17693685
6088674;48884;#N/A;17768613
6088686;66157;3047162993;17697136
6088719;66636;3047828574;17705726
6088722;40389;3047898338;17705440
6088746;66444;3048115550;20859473
6088767;59391;3048798957;17717014
6088785;48399;3048970217;17724971
6088860;40803;3050471558;17747494
6088875;7605;#N/A;17784186
6088905;4823;3051485478;20903476
6088911;2345;3051622988;17760724
6088956;56825;3051864588;17903730
6089001;54824;3052680155;17780611
6089022;91144;3052756489;17960767
6089028;96005;3052793268;18012329
6089031;32017;3052817871;17780267
6089049;32428;3053083754;19022937
6089064;23368;3053528819;17871147
6089094;46354;3053663025;17797517
6089097;93002;3053696259;18371235
6089118;32604;3054381637;19041723
6089139;95404;3054628283;17872834
6089166;50232;3055279599;17827149
6089178;65331;3055476716;17850423
6089181;70021;3055515975;18381566
6089184;83146;3055517006;17951821
6089187;21715;3055564686;18002931
6089199;727;3055654798;17921040
6089208;93015;3056241557;18946336
6089217;99003;3056296582;18082634
6089220;61887;3056437929;17852119
6089223;21255;3056450404;18140729
6089235;46215;3056567873;17992416
6089244;71785;3056644433;17848600
6089247;45731;3056674634;17848608
6089253;8281;3056698478;17855429
6089256;5439;3056721036;17863185
6089259;50258;3056998847;17850973
6089295;77474;3057144903;17872787
6089298;90272;3057159460;18030128
6089322;29761;3057280739;17872413
6089379;83146;3058535284;17890898
6089385;48551;3058818185;17891708
6089391;18013;3058840815;17892172
6089394;2009;3058894812;20960892
6089403;8008;3058978519;17901010
6089406;69577;#N/A;17898674
6089421;57609;#N/A;17924684
6089427;2240;3059097283;17913628
6089436;71904;3059920119;17931963
6089442;57505;3059994789;17919063
6089448;1456;3060017002;17918744
6089454;26130;3060097841;17923363
6089475;37771;3060721216;17931490
6089478;47208;3060731128;17951132
6089490;28315;3060948384;17955712
6089499;94276;3060988896;17947571
6089547;33612;3061591298;18086697
6089571;90937;#N/A;18708333
6089610;4587;3061973797;18017738
6089613;93794;#N/A;17978334
6089670;31824;3062033498;17951169
6089682;65338;3062164466;18103959
6089757;61978;3062580816;19211454
6089787;87452;3063462159;18144923
6089793;95550;3063472854;17982583
6089814;68322;3063538283;17984560
6089829;23973;#N/A;17983670
6089841;12544;3064449989;18089262
6089844;89362;3064454330;17999691
6089859;91689;3064708593;18000010
6089886;91739;3064956586;18019241
6089892;8281;3064976649;17995560
6089916;36960;3065632502;18103239
6089934;88959;3065729077;21334848
6089946;74432;3065767025;18976522
6089967;28847;3065785787;18005397
6089970;56527;3065791804;20829897
6089973;72819;3065794434;18580938
6089976;54613;3065796451;18112628
6089985;93984;3065802063;21277742
6089991;69201;3065804547;19117644
6090033;43407;3065853465;20876674
6090084;79290;3065900864;18107169
6090093;55744;3065908001;20801744
6090102;50596;3065917177;20837138
6090135;61495;3065955884;18011932
6090141;69662;3065962099;18012872
6090144;40389;3065962946;18030489
6090159;91119;3066001947;20799921
6090165;16044;3066073687;18019206
6090204;64596;3066460541;18839694
6090240;33579;3066486267;21184603
6090273;40523;3066520284;19131641
6090276;69877;3066532208;18161583
6090294;36339;#N/A;18303685
6090300;36060;3066585205;19035968
6090342;64200;3067060605;18395735
6090366;33467;3067210626;18019378
6090378;51103;3067405466;18017746
6090384;8372;3067472463;18372194
6090393;96642;3067495798;18772650
6090396;50583;3067500306;18027109
6090399;69979;3067515029;21033409
6090417;94402;3067669080;18185296
6090483;32683;3067776900;18520071
6090498;56542;3067857906;
6090516;17821;#N/A;18135825
6090528;38899;3068364767;18056631
6090534;81389;3068371262;20787085
6090549;2156;3068433163;18083010
6090567;25609;3068566143;18045611
6090600;15792;3069287321;20812769
6090627;59888;3069463910;18063684
6090633;59888;3069475088;18081012
6090639;9117;#N/A;21280023
6090672;39476;3070032339;19311135
6090675;39476;3070033014;19533028
6090699;62292;3070174183;19035881
6090705;77805;3070278551;18103468
6090729;28990;3070304496;18366550
6090738;22568;3070332394;20920527
6090765;40002;3070392751;18554071
6090777;1223;3070414428;18218554
6090816;89198;3071007523;18110005
6090837;4817;#N/A;18397508
6090861;8567;3071151204;18286375
6090864;44252;3071157138;18262195
6090891;63830;3071191583;18533117
6090903;83573;3071297318;18972891
6090912;61529;3071303843;18108573
6090966;21876;3072162972;22660009
6090972;83503;3072225280;18326672
6090984;91858;3072244657;18166241
6091002;86182;3072497593;18135153
6091008;90128;3072692301;18105264
6091023;76300;3072774359;18165843
6091056;4564;3072932029;20944235
6091098;67704;3073719493;18132771
6091104;26348;3073749765;21154829
6091110;62021;3073813178;20910210
6091131;79988;3073872777;19267045
6091140;39797;3073940378;18727124
6091143;65884;3073940955;18313608
6091173;45227;3074708132;18217141
6091188;9919;3074789120;18624215
6091200;94675;3074840748;19015133
6091209;90209;3074880361;18164988
6091221;3010;3074940218;19034759
6091242;34307;3074994848;18167879
6091245;55697;3075034010;18509909
6091257;94227;3075087705;18190942
6091275;91378;3075658341;18182218
6091290;95193;3075684428;18182709
6091320;63749;3075753075;18188394
6091332;63749;3075756756;18729394
6091335;28154;3075767940;18205644
6091383;48774;3075952554;18485019
6091389;17480;3075982038;18197736
6091395;86182;3076106653;18200799
6091398;3444;3076131594;18201483
6091404;81151;3076346599;18454658
6091407;65688;#N/A;18205535
6091419;81355;3076578742;18206493
6091443;62391;3076791237;18351341
6091521;66925;3077025586;18680486
6091524;47285;3077078757;18380416
6091587;97149;3078141711;18289362
6091590;97090;3078142439;18479639
6091593;94639;3078149577;18258359
6091599;24297;3078191368;18432310
6091602;91623;3078200315;18289920
6091614;29692;3078436316;18239934
6091617;66769;3078452481;19319232
6091623;43429;3078489292;18234939
6091629;86182;3078549741;18238378
6091674;41508;3078984884;18270642
6091683;67240;3079340426;18659347
6091686;27292;3079362810;18404390
6091698;20625;3079424190;18266295
6091704;36309;3079429685;18267622
6091722;52994;3079595864;18356784
6091728;81876;3080069765;18325324
6091734;17731;3080170800;18312723
6091749;69797;3080279435;18290387
6091770;37180;3080349783;18312689
6091791;43022;3080422856;20961533
6091815;99169;3080857631;18314414
6091833;50400;3081162292;18403116
6091836;28616;3081203632;18345211
6091845;14447;#N/A;18324940
6091866;19607;3081350759;19089964
6091878;81909;3081452991;18334998
6091887;38163;3081710839;20992050
6091890;89908;3082017364;20832343
6091893;38584;3082063409;18371732
6091905;54015;3082091424;18351170
6091938;18928;3082230494;18410610
6091941;37856;3082250976;18361687
6092013;15359;3083159194;18727896
6092022;39637;3083189817;18407039
6092025;1533;3083237794;21021322
6092028;28340;3083289057;18500197
6092064;66482;3083437134;18383645
6092067;84133;3083442238;18688852
6092073;24206;3083444072;20787106
6092109;60151;3084235183;18401249
6092124;26143;3084323626;18406988
6092148;84574;3084654753;18499196
6092154;11466;3084845060;21240629
6092160;62167;3085034293;19033847
6092169;66500;3085129092;19089688
6092184;86342;3085188092;18426023
6092202;38351;3085243345;18430243
6092211;58371;3085299628;18836246
6092217;67735;3085314480;19335848
6092229;24024;3085496085;18441578
6092256;82641;3086141709;18452423
6092283;31948;3086166267;18476518
6092295;31630;3086249148;18973302
6092334;50137;3087000056;18480899
6092337;61646;3087009600;18533781
6092340;75660;#N/A;18582353
6092349;60970;3087062320;18495632
6092352;50666;3087073079;18504617
6092370;51954;3087220055;19906003
6092388;94325;3087684412;18499169
6092403;89054;3087926041;18548530
6092448;3367;3088325546;18511343
6092469;91178;3088437665;19175254
6092472;4080;3088638197;22051061
6092490;19061;3089060456;18525956
6092496;90601;3089103669;18530155
6092505;94317;3089291165;18912953
6092517;49434;3089823502;19032489
6092520;65128;3089824415;18547715
6092547;40458;3089911133;18554438
6092598;86428;3090628258;18730721
6092604;8911;3090672256;19061905
6092625;42926;3090797939;18946362
6092640;24206;3091605225;18612166
6092655;21970;3091675919;18618861
6092682;36946;3092190775;18836180
6092688;47621;3092214520;18631580
6092691;81197;3092214750;18755480
6092724;60585;3092503292;18728658
6092733;36419;3092517245;18728274
6092748;60312;3092673985;18624610
6092754;92449;3092687786;18643835
6092769;17944;3092747349;18947735
6092784;44252;3092792618;18661025
6092802;19453;3093078494;19219766
6092808;46361;3093091368;21377329
6092811;46361;3093091842;19119905
6092832;94325;#N/A;18751106
6092844;41633;3093306984;20785907
6092862;1223;3093995348;22008471
6092865;24248;3094026947;18713546
6092868;27510;3094035166;18706487
6092871;5616;3094089986;18664147
6092880;73605;3094121115;21323044
6092889;64673;3094453953;18743292
6092907;98525;3094964299;18794531
6092934;56158;3095102723;20844239
6092943;64869;3095147407;18842747
6092979;68822;3095846634;18733016
6092991;99274;3096378374;18740634
6093000;77442;3096430210;18757796
6093006;34533;3096718938;19064135
6093015;56693;3096822215;19268226
6093018;18949;3096848780;21156835
6093039;16611;3096929621;18728819
6093075;44951;3097052336;18956323
6093087;12600;3097157385;18759038
6093129;34996;3097925931;18947417
6093132;34996;3097930200;22325639
6093156;9256;3098046446;18756319
6093174;40803;3098133893;18774759
6093183;61705;3098640744;18766955
6093186;88445;3098693375;18768428
6093219;70530;3098840499;19139262
6093261;35737;3099557830;19286766
6093282;59780;3099638281;18876154
6093303;41877;3099915773;21185616
6093327;96306;3100472804;18816221
6093378;4767;3101033229;19072358
6093387;26258;3101378369;18837788
6093396;87997;3101422504;18862081
6093402;27274;3101717287;18979796
6093414;12285;3101921623;18840794
6093420;40623;3101941479;18838616
6093462;97116;3101990187;21081870
6093471;14406;3101993159;18863473
6093480;74432;3102015651;18844217
6093483;75985;3102015805;18846133
6093489;16932;3102017541;19367378
6093504;52715;3102100464;21161079
6093513;86182;3102313390;19176983
6093519;59145;3102696565;18874844
6093534;99554;3102746771;18858524
6093549;58416;3102869972;18896720
6093606;5504;3103184043;18902988
6093621;41496;3103544079;18883163
6093630;13104;3103549758;18952897
6093651;79703;#N/A;18983687
6093660;60440;3103609885;18898193
6093663;34307;3103620536;18883502
6093669;93801;3103635424;18884141
6093672;73435;3103662043;19210266
6093678;62517;3103664198;18917803
6093681;52143;3103667065;18884848
6093690;46599;3103757496;18891473
6093693;74585;3103771917;18913260
6093708;72217;3104307533;18898204
6093711;90454;3104311750;18897875
6093729;18356;3104493015;18907165
6093732;21099;3104583255;19089182
6093735;89271;3104596315;18919599
6093756;6813;3104654437;18924936
6093768;91241;3105238903;18947450
6093774;81197;3105293284;21676829
6093789;9996;3105392085;19206902
6093798;85526;3106137544;19185036
6093801;5839;3106206763;18946366
6093813;89054;3106364226;19034507
6093840;72592;3106563251;21034069
6093843;34398;3106576008;18964125
6093846;63337;3106591293;18950093
6093852;91349;#N/A;19039520
6093858;58396;3106632357;18969399
6093864;23737;3106639951;18953983
6093906;54831;3106752804;18982769
6093927;58396;3107492266;19109294
6093939;59391;3107515049;18975587
6093945;31038;3107528393;20838065
6093957;12027;3107547021;19053511
6093960;1976;3107553235;18996125
6093975;12027;3107616510;20839367
6093978;22847;3107695698;18992060
6093984;67808;#N/A;22387888
6093990;38584;3108215255;20789643
6093993;81487;3108251013;19016762
6093999;32721;3108351920;20941858
6094020;93429;3108396828;19136359
6094038;6331;3109095167;21010773
6094044;53818;3109168829;22589289
6094047;73304;3109191189;21253822
6094050;40789;3109209362;19200425
6094071;84583;#N/A;19166045
6094080;54780;3109309241;19027765
6094083;84327;3109314011;19035057
6094086;95386;3109316662;19266700
6094098;12005;3109348191;19033291
6094122;50323;3109801660;19058783
6094125;83928;3109881211;19036041
6094128;14378;3109885522;19035351
6094146;3010;3109961406;20786799
6094149;12061;3109968447;19037246
6094152;78442;3109969597;19037655
6094161;50583;3110024330;19040413
6094164;70577;3110029389;19040610
6094176;53907;3110069406;19041696
6094191;40911;3110501526;19223020
